1428100859, 2015, 36.58261076,-121.61244737, 353918052223944, 
1428101240, 2015, 36.58186476,-121.61357882, 353918052223944, 429.00187466537375
1459349619, 2016, 36.59902948,-121.6171238, 355136058615736,  
1459436805, 2016, 36.60194083,-121.60043254, 355136050058810,  
1459437976, 2016, 36.60143248,-121.60028807, 355136050058810, 190.27778101673056
1459438724, 2016, 36.60151143,-121.60025833, 355136050058810, 30.09961872795508
1459439667, 2016, 36.60332449,-121.59899123, 355136050058810, 758.6558361498577
1459440929, 2016, 36.60237625,-121.60008793, 355136050058810, 472.1960194580095
1459436283, 2016, 36.60193809,-121.60092582, 355136056588471, 194.22438068789222
1459435708, 2016, 36.60240788,-121.60061425, 355136056588471,  
1459438789, 2016, 36.60165785,-121.60024657, 355136056588471, 223.73582835051724
1459439830, 2016, 36.6031942,-121.59907615, 355136056588471, 657.1963754935553
1459440861, 2016, 36.60320334,-121.59964528, 355136056588471, 166.76451630910105
1459436830, 2016, 36.60196316,-121.60041597, 355136057165568,  
1459437618, 2016, 36.60231609,-121.60016401, 355136057165568, 148.4468249718683
1459438642, 2016, 36.60133407,-121.60023044, 355136057165568, 358.8940613982347
1459439534, 2016, 36.60296571,-121.5991168, 355136057165568, 678.95420662821
1459440874, 2016, 36.60250009,-121.59997577, 355136057165568, 303.6387024412241
1459436398, 2016, 36.60198552,-121.60082268, 355136057268743,  
1459437790, 2016, 36.60147161,-121.60038372, 355136057268743, 227.3960529007409
1459438559, 2016, 36.60154573,-121.60019524, 355136057268743, 61.48687736710766
1459439407, 2016, 36.60290269,-121.59916709, 355136057268743, 579.6046744618415
1459441547, 2016, 36.60254513,-121.60013112, 355136057268743, 393.405034848754
1459440527, 2016, 36.60349429,-121.59949442, 355136057268743, 236.2299537280316
1459436175, 2016, 36.60188214,-121.60084682, 355136058615736,  
1459437087, 2016, 36.60118823,-121.60082052, 355136058615736, 253.34396670468874
1459437939, 2016, 36.60167063,-121.60023101, 355136058615736, 246.6123496634695
1459438527, 2016, 36.60204475,-121.59983168, 355136058615736, 179.79414185607354
1459439426, 2016, 36.60311549,-121.59905071, 355136058615736, 452.79788816947956
1459440340, 2016, 36.60296941,-121.59966446, 355136058615736, 187.539422090288
1459441170, 2016, 36.60360517,-121.59958794, 355136058615736, 233.08673292138653
1459436787, 2016, 36.60179258,-121.6004963, 356489052398513,  
1459437872, 2016, 36.60143643,-121.60027132, 356489052398513, 145.72637981303168
1459438670, 2016, 36.6014058,-121.60031747, 356489052398513, 17.542538091402733
1459439671, 2016, 36.60333836,-121.59895399, 356489052398513, 810.5102194580887
1459436242, 2016, 36.60181892,-121.60085738, 356489053642125,  
1459440958, 2016, 36.60233261,-121.60013437, 356489052398513, 504.2696049018487
1459436873, 2016, 36.60139112,-121.6006179, 356489053642125, 171.15628983303742
1459437606, 2016, 36.60197898,-121.60014426, 356489053642125, 255.4909992774801
1459438402, 2016, 36.60192627,-121.59990883, 356489053642125, 71.60420785160105
1459439778, 2016, 36.6031668,-121.59913015, 356489053642125, 506.9321457241272
1459440525, 2016, 36.60324909,-121.59953447, 356489053642125, 122.19614685041765
1459526381, 2016, 36.60022249,-121.61699477, 355136056588471,  
1459526543, 2016, 36.60016613,-121.61709342, 355136056588471, 35.472618568640996
1459532042, 2016, 36.60017292,-121.61640041, 355136056588471, 203.04587985493023
1459532237, 2016, 36.60014688,-121.61644888, 355136056588471, 17.086487444998124
1459532344, 2016, 36.60020722,-121.61701401, 355136056588471, 167.02366783727527
1459532346, 2016, 36.60020722,-121.61701401, 355136056588471, 0
1459532365, 2016, 36.60018333,-121.6170149, 355136056588471, 8.72201394473482
1459532375, 2016, 36.60018333,-121.6170149, 355136056588471, 0
1459532393, 2016, 36.59997845,-121.61719768, 355136056588471, 91.96467185891603
1459532404, 2016, 36.59996614,-121.61714497, 355136056588471, 16.082596685235636
1459780832, 2016, 36.58153155,-121.61579039, 353918052223944,  
1459532414, 2016, 36.59996614,-121.61714497, 355136056588471, 0
1459781530, 2016, 36.58191607,-121.61647382, 353918052223944, 244.53853530338935
1459782350, 2016, 36.58210198,-121.61624903, 353918052223944, 94.56159460268158
1459782354, 2016, 36.58210198,-121.61624903, 353918052223944, 0
1459782359, 2016, 36.58210198,-121.61624903, 353918052223944, 0
1459782372, 2016, 36.58210198,-121.61624903, 353918052223944, 0
1459783373, 2016, 36.58211906,-121.61632809, 353918052223944, 23.991390385797747
1459784101, 2016, 36.58274904,-121.6166092, 353918052223944, 244.20964223340806
1459784928, 2016, 36.58329114,-121.61628408, 353918052223944, 219.57280897927726
1459785524, 2016, 36.58429359,-121.61656764, 353918052223944, 375.1394942142638
1459784932, 2016, 36.58329114,-121.61628408, 353918052223944, 0
1459786287, 2016, 36.58353946,-121.61664217, 353918052223944, 276.0679190786432
1459788394, 2016, 36.58339281,-121.6171873, 353918052223944, 168.467257182116
1459789132, 2016, 36.58312923,-121.61729853, 353918052223944, 101.55995821403785
1459789759, 2016, 36.58307061,-121.61714521, 353918052223944, 49.76088725188979
1459790319, 2016, 36.58256967,-121.61730202, 353918052223944, 188.49345882164087
1459790775, 2016, 36.58212047,-121.6171833, 353918052223944, 167.57635079473113
1459799697, 2016, 36.58096029,-121.61666289, 353918052223944, 450.00937749889107
1459800694, 2016, 36.58068689,-121.61769785, 353918052223944, 319.27683963100225
1459780753, 2016, 36.58153068,-121.61577833, 355136050058810,  
1459781487, 2016, 36.5818326,-121.61616345, 355136050058810, 157.72042829383815
1459781992, 2016, 36.58236606,-121.61679259, 355136050058810, 268.11819639259994
1459782708, 2016, 36.58205858,-121.61638656, 355136050058810, 163.5461419679066
1459783554, 2016, 36.58270978,-121.6166075, 355136050058810, 246.30234755782095
1459784750, 2016, 36.58341809,-121.61632361, 355136050058810, 271.53876840230265
1459786272, 2016, 36.58384741,-121.61678876, 355136050058810, 66.35231485593248
1459785586, 2016, 36.58396114,-121.61696543, 355136050058810, 273.21168400296085
1459788498, 2016, 36.58347263,-121.61677946, 355136050058810, 136.79464012087038
1459788503, 2016, 36.58347263,-121.61677946, 355136050058810, 0
1459789230, 2016, 36.58302683,-121.61703363, 355136050058810, 178.9234944371891
1459790046, 2016, 36.5826385,-121.6171664, 355136050058810, 146.95599278878663
1459790692, 2016, 36.5822069,-121.61722114, 355136050058810, 158.31739806500192
1459793201, 2016, 36.58119867,-121.61773239, 355136050058810, 397.26315891257013
1459794055, 2016, 36.58118569,-121.61761347, 355136050058810, 35.16894239813817
1459795080, 2016, 36.58106976,-121.61776767, 355136050058810, 61.90047530904057
1459796241, 2016, 36.58128997,-121.61689399, 355136050058810, 268.34008569111404
1459800418, 2016, 36.58080874,-121.61768824, 355136050058810, 291.5685392635463
1459801417, 2016, 36.58120537,-121.61734814, 355136050058810, 175.73515888596805
1459802091, 2016, 36.58150568,-121.61766871, 355136050058810, 144.34337166279883
1459780164, 2016, 36.58153893,-121.61576374, 355136056588471,  
1459780819, 2016, 36.58166321,-121.61594359, 355136056588471, 69.53086870513465
1459781309, 2016, 36.58200754,-121.61658764, 355136056588471, 226.7355018097399
1459781814, 2016, 36.58172194,-121.61619641, 355136056588471, 154.9390501993399
1459782568, 2016, 36.58250989,-121.6167695, 355136056588471, 332.99362030743856
